cell	genome	process	n_tasks	n_failed	n_aborted	n_superseded	n_unresolved	realtime_hours_sum	wall_clock_hours	cpu_hours_sum	peak_rss_gb_max	rss_field	overhead_task_time_hours_sum	overhead_cpu_hours_sum	attempts	cpus	queues
v1.9.0-rc1_container_rust	Sporobolomyces_salmoneus_JCM6883	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0015		0.0028	0.055	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Sporobolomyces_salmoneus_JCM6883	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	1	0	0	0	0.0		0.0	0.003	rss	0.55	0.0			
v1.9.0-rc1_container_rust	Sugiyamaella_lignohabitans_CBS_10342	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0012		0.0023	0.069	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Sugiyamaella_lignohabitans_CBS_10342	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.9711		6.5268	4.5	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Synchytrium_microbalum_JEL517	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0018		0.0036	0.061	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Synchytrium_microbalum_JEL517	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	1	0	0	0	0.4264		5.0791	5.7	rss	0.0166	0.0			
v1.9.0-rc1_container_rust	Talaromyces_marneffei	TRAIN_PREDICT:RNASEQ_PREPARE	1	2	0	0	0	1.3		16.3553	7.7	rss	1.1167	0.0			
v1.9.0-rc1_container_rust	Talaromyces_marneffei_ATCC_18224	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.002		0.0039	0.084	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Talaromyces_marneffei_ATCC_18224	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.3814		2.23	4.2	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Talaromyces_marneffei_ATCC_18224	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.8297		2.5058	1.7	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Talaromyces_stipitatus_ATCC_10500	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0024		0.0047	0.081	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Talaromyces_stipitatus_ATCC_10500	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	1	0	0	0	0.0		0.0	0.003	rss	0.5461	0.0			
v1.9.0-rc1_container_rust	Tilletiaria_anomala	TRAIN_PREDICT:RNASEQ_PREPARE	1	1	0	0	0	0.4594		5.8235	2.3	rss	0.55	0.0			
v1.9.0-rc1_container_rust	Tilletiaria_anomala_UBC_951	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0014		0.0027	0.054	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Tilletiaria_anomala_UBC_951	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.2486		1.2552	3.0	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Tilletiaria_anomala_UBC_951	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.465		1.1569	1.3	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Tilletiopsis_washingtonensis	TRAIN_PREDICT:RNASEQ_PREPARE	1	1	0	0	0	0.4906		6.2242	1.7	rss	0.55	0.0			
v1.9.0-rc1_container_rust	Tilletiopsis_washingtonensis_MCA_4186	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0014		0.0026	0.056	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Tilletiopsis_washingtonensis_MCA_4186	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.3211		1.6736	4.2	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Tilletiopsis_washingtonensis_MCA_4186	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.6292		1.4892	1.4	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Tremella_mesenterica_Fries	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.002		0.0038	0.083	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Tremella_mesenterica_Fries	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	2.0164		13.5159	4.6	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Tricharina_praecox	TRAIN_PREDICT:RNASEQ_PREPARE	0	2	0	0	1	0.0		0.0	0.0		1.1058	0.0			
v1.9.0-rc1_container_rust	Tricharina_praecox_CBS_144465	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0026		0.0051	0.068	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Tricharina_praecox_CBS_144465	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.4953	0.5003	2.572	4.6	peak_rss	0.0	0.0	1	8	epyc
v1.9.0-rc1_container_rust	Tricharina_praecox_CBS_144465	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.6219	0.6337	2.0729	1.9	peak_rss	0.0	0.0	1	8	epyc
v1.9.0-rc1_container_rust	Trichosporon_asahii	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.8017		9.7106	2.1	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Trichosporon_asahii_CBS_2479	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0018		0.0036	0.064	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Trichosporon_asahii_CBS_2479	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.3719		1.8173	4.3	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Trichosporon_asahii_CBS_2479	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.4811		1.4631	1.5	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Umbelopsis_ramanniana	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.7011		8.2016	2.2	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Umbelopsis_ramanniana_AG	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0017		0.0034	0.055	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Umbelopsis_ramanniana_AG	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.3069		1.5393	4.0	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Umbelopsis_ramanniana_AG	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.3553		1.1031	1.5	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Uncinocarpus_reesii_1704	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0016		0.0031	0.092	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Uncinocarpus_reesii_1704	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	1.4519		8.8351	4.0	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Wallemia_mellicola_CBS_633.66	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0009		0.0016	0.057	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Wallemia_mellicola_CBS_633.66	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.7222		4.6937	1.9	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Yarrowia_lipolytica	TRAIN_PREDICT:RNASEQ_PREPARE	1	2	0	0	0	0.855		10.7499	1.7	rss	1.1	0.0			
v1.9.0-rc1_container_rust	Yarrowia_lipolytica_CLIB122	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0017		0.0034	0.074	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Yarrowia_lipolytica_CLIB122	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.3278		1.6631	4.5	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Yarrowia_lipolytica_CLIB122	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.4389		1.3895	1.9	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Zygosaccharomyces_rouxii	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.2567		2.9445	2.6	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Zygosaccharomyces_rouxii_CBS_732	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0009		0.0016	0.063	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Zygosaccharomyces_rouxii_CBS_732	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.2219		1.0653	3.4	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Zygosaccharomyces_rouxii_CBS_732	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.1772		0.4661	1.6	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Zymoseptoria_tritici	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.9944		11.8697	7.4	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Zymoseptoria_tritici_IPO323	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0027		0.0053	0.072	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Zymoseptoria_tritici_IPO323	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.3142	0.3169	1.8586	4.3	peak_rss	0.0	0.0	1	8	epyc
v1.9.0-rc1_container_rust	Zymoseptoria_tritici_IPO323	TRAIN_PREDICT:FUNANNOTATE_TRAIN	0	1	0	0	1	0.0		0.0	0.0		0.55	0.0			
